company_id,event_date,event_type,detail,source,source_url
toolify,2024-01-24,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/toolify
toothy-ai,2025-01-07,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/toothy-ai
top-road,2022-02-09,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/top-road
topkey,2021-03-22,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/topkey
topline-pro,2021-03-09,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/topline-pro
topo,2023-11-20,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/topo
topological,2025-08-20,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/topological
topship,2022-01-13,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/topship
tornyol,2025-11-01,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/tornyol
torpedo-therapeutics,2022-02-17,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/torpedo-therapeutics
torus,2026-07-08,yc_listed,Listed in YC directory (Summer 2026),yc,https://www.ycombinator.com/companies/torus
totalis,2026-03-29,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/totalis
touch-and-pay-technologies-limited,2022-01-21,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/touch-and-pay-technologies-limited
touchmark,2026-06-13,yc_listed,Listed in YC directory (Summer 2026),yc,https://www.ycombinator.com/companies/touchmark
tower,2024-05-14,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/tower
trace-so,2025-08-11,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/trace-so
tracecat,2024-01-04,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/tracecat
traceloop,2023-01-30,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/traceloop
traceroot-ai,2025-07-24,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/traceroot-ai
trackchain,2021-07-29,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/trackchain
trackingplan,2022-01-05,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/trackingplan
trackstar,2022-12-20,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/trackstar
tractian,2021-02-12,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/tractian
tractian,2024-12-09,funding,"Form D filed ($122,859,946 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2047357/000204735724000003/primary_doc.xml
tradeflow,2024-07-25,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/tradeflow
tradex,2022-01-21,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/tradex
trainloop,2025-02-04,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/trainloop
trainy,2023-06-27,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/trainy
tranch,2022-05-19,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/tranch
tranch,2024-05-24,funding,"Form D filed ($3,200,000 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1952538/000195253824000005/primary_doc.xml
tranch,2024-05-24,funding,"Form D filed ($1,300,000 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1952538/000195253824000006/primary_doc.xml
tranch,2022-11-09,funding,"Form D filed ($2,500,000 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1952538/000195253822000001/primary_doc.xml
transastra-corporation,2021-06-24,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/transastra-corporation
transfez,2022-03-14,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/transfez
transload,2026-05-16,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/transload
trapeze,2025-05-28,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/trapeze
trata,2025-01-30,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/trata
trava,2025-01-28,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/trava
traverse,2026-01-01,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/traverse
travo,2025-12-18,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/travo
trayd,2023-07-16,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/trayd
trebol,2022-01-18,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/trebol
treinta,2021-01-22,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/treinta
trela,2021-05-24,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/trela
trelium,2025-10-01,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/trelium
trellis-ai,2024-03-01,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/trellis-ai
trellistech,2026-04-06,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/trellistech
trellus,2022-08-15,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/trellus
tremor,2023-08-03,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/tremor
trendex-connect-with-stars,2022-08-23,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/trendex-connect-with-stars
trendpop,2021-07-13,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/trendpop
trestle-biotherapeutics,2021-03-16,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/trestle-biotherapeutics
trieve,2024-02-29,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/trieve
trigger-dev,2022-10-13,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/trigger-dev
trigo,2023-02-02,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/trigo
trii,2021-06-30,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/trii
trim,2025-02-25,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/trim
triomics,2021-03-02,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/triomics
triomics,2023-02-22,funding,"Form D filed ($13,754,980 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1962627/000196262723000003/primary_doc.xml
triplit,2021-02-24,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/triplit
triply,2024-03-29,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/triply
trope,2026-07-07,yc_listed,Listed in YC directory (Summer 2026),yc,https://www.ycombinator.com/companies/trope
truebiz,2022-05-20,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/truebiz
trueclaim,2024-01-05,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/trueclaim
truemetrics,2023-07-04,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/truemetrics
trueplace,2022-02-09,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/trueplace
truewind,2023-02-08,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/truewind
truffle,2026-06-21,yc_listed,Listed in YC directory (Summer 2026),yc,https://www.ycombinator.com/companies/truffle
truffle-ai,2025-02-25,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/truffle-ai
truss,2021-07-23,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/truss
trustai,2026-07-06,yc_listed,Listed in YC directory (Summer 2026),yc,https://www.ycombinator.com/companies/trustai
trusty,2022-03-11,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/trusty
truthsystems,2025-07-23,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/truthsystems
truva,2022-08-03,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/truva
trybloom,2026-04-15,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/trybloom
trycardinal-ai,2026-02-11,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/trycardinal-ai
tryjanet,2025-07-18,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/tryjanet
tryprism,2025-11-04,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/tryprism
tsenta,2026-01-29,yc_listed,Listed in YC directory (Summer 2026),yc,https://www.ycombinator.com/companies/tsenta
tuesday-labs,2024-01-31,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/tuesday-labs
tuli-health,2021-08-16,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/tuli-health
tupelo,2021-03-03,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/tupelo
turing-college,2021-03-03,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/turing-college
turion-space,2021-07-06,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/turion-space
turion-space,2023-11-02,funding,"Form D filed ($11,118,933 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1880581/000188058123000001/primary_doc.xml
turion-space,2021-12-01,funding,"Form D filed ($4,415,500 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1880581/000188058121000002/primary_doc.xml
turion-space,2021-08-30,funding,"Form D filed ($160,000 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1880581/000188058121000001/primary_doc.xml
turntable,2023-01-19,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/turntable
tusk,2023-11-17,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/tusk
tuva-health,2022-03-06,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/tuva-health
tweeksio,2025-02-06,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/tweeksio
twenty,2023-08-01,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/twenty
twentytwo,2025-07-23,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/twentytwo
twine,2023-08-15,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/twine
two-dots,2022-05-18,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/two-dots
twolabs,2026-05-26,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/twolabs
tybr-health,2022-02-26,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/tybr-health
tybr-health,2025-01-31,funding,"Form D filed ($1,084,679 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1835188/000183518825000002/primary_doc.xml
tybr-health,2020-12-09,funding,"Form D filed ($709,999 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1835188/000183518820000001/primary_doc.xml
tybr-health,2025-11-26,funding,"Form D filed ($7,142,974 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1835188/000183518825000005/primary_doc.xml
typa,2024-06-20,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/typa
type,2023-02-09,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/type
typeless,2022-07-18,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/typeless
typewise,2022-06-12,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/typewise
uberduck,2022-01-21,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/uberduck
ubicloud,2023-11-20,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/ubicloud
udhaar-app,2021-03-08,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/udhaar-app
uiflow,2021-03-03,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/uiflow
ultra,2024-08-15,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/ultra
unbound,2024-05-15,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/unbound
uncommon-therapeutics,2025-02-21,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/uncommon-therapeutics
undermind,2024-06-17,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/undermind
understood-care,2024-05-16,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/understood-care
understudy-labs,2026-07-11,yc_listed,Listed in YC directory (Summer 2026),yc,https://www.ycombinator.com/companies/understudy-labs
unfurl,2021-01-14,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/unfurl
unhaze,2023-07-10,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/unhaze
unifold,2026-02-13,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/unifold
unify,2022-07-09,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/unify
union54,2021-08-06,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/union54
unison,2022-03-13,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/unison
unisson,2026-02-06,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/unisson
units,2025-04-20,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/units
univerbal,2022-11-16,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/univerbal
unlayer,2022-02-07,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/unlayer
uno-wallet,2026-05-26,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/uno-wallet
unravel-carbon,2022-01-05,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/unravel-carbon
unsaddl,2022-01-20,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/unsaddl
unschool,2021-03-09,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/unschool
unsiloed-ai,2025-09-29,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/unsiloed-ai
unsloth-ai,2024-09-04,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/unsloth-ai
unstatiq,2023-01-30,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/unstatiq
unsurvey,2021-02-19,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/unsurvey
untether-labs,2023-03-10,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/untether-labs
